Unnamed: 0,text,possibly_sensitive,created_at.x,reply_settings,conversation_id,author_id,lang,id,protected,location,url,profile_image_url,verified,username,created_at.y,name,description,public_metrics.x_retweet_count,public_metrics.x_reply_count,public_metrics.x_like_count,public_metrics.x_quote_count,public_metrics.x_impression_count,public_metrics.y_followers_count,public_metrics.y_following_count,public_metrics.y_tweet_count,public_metrics.y_listed_count,in_reply_to_user_id,pinned_tweet_id,geo_place_id,text_with_display_links,reply.to.thread.no.term
221,"@nikkifried Remember when this happened? Unfortunately it isn't unheard of.

. https   www wtsp com article news investigations reopened st pete facility dumps treated sewage in tampa bay 67 235297513",False,2021-03-31 14:02:24,everyone,1376902119719059458,879763967845052417,en,1377259988205375493,False,United States,,https://pbs.twimg.com/profile_images/890330449087799296/ReHnW4PR_normal.jpg,False,BigGovDrools,2017-06-27T18:10:49.000Z,LibertariansRule,"We have not improved our country in the last election...it is just as bad as it was. Don't fool yourselves.

 #Libertarian #BigGovSucks #WakeUp",0,0,0,0,0,112,408,8369,0,37190669.0,,,"@nikkifried Remember when this happened? Unfortunately it isn't unheard of.

https://t.co/5tgWhYpegf",False
222,@weatherbryan Along with all the past Sewage spills Tampa Bay is in big trouble.. ,False,2021-04-03 04:13:17,everyone,1378180832758730758,40371695,en,1378198896829202433,False,"St Petersburg, FL",https://t.co/E7Oipf2Jvo,https://pbs.twimg.com/profile_images/620852054/Costa_Rican_Frog_normal.jpg,False,data2000,2009-05-16T00:34:26.000Z,jim,"Enjoying Life and Travels
Google Trusted Photographer",0,0,1,0,0,38,355,805,0,1452715530.0,,,@weatherbryan Along with all the past Sewage spills Tampa Bay is in big trouble.,False
223,@ByronDonalds remember when I asked you to stop dumping sewage into our FL waters?  Well I also hoped you would know that toxic chemicals are bad too.  Not good for the bay or for business.  Just dumb. . https   www google com amp s amp heraldtribune com amp 4840188001,False,2021-04-03 12:39:16,everyone,1378326233335930882,1022533598249984000,en,1378326233335930882,False,,,https://pbs.twimg.com/profile_images/1577243469248086016/NIRFhWga_normal.jpg,False,Tilted_Toast,2018-07-26T17:26:22.000Z,Tilted Toast,Pink’s not well and back at the hotel.,0,0,0,0,0,36,150,4915,1,96015533.0,1.346445413440762e+18,,@ByronDonalds remember when I asked you to stop dumping sewage into our FL waters?  Well I also hoped you would know that toxic chemicals are bad too.  Not good for the bay or for business.  Just dumb. https://t.co/4zxB2QHWxX,False
224,@GovRonDeSantis @FLSERT @FLDEPNews Yummy sewage water being dumped in Tampa bay.. mmmm tasty. ,False,2021-04-03 20:04:27,everyone,1378402412273229831,1884849805,en,1378438264361639938,False,Tahoe National Forest,,https://pbs.twimg.com/profile_images/1603670517034102784/p-aU7Irv_normal.jpg,False,Blocklegend14,2013-09-20T00:21:18.000Z,Blocklegend,Live and 💙 like it's your last day on this beautiful earth. Organic Winery & Nursery LLc 🍒🍎🍉🌽,0,2,1,0,0,2133,3670,8334,6,1058807868.0,1.5266345397783798e+18,,@GovRonDeSantis @FLSERT @FLDEPNews Yummy sewage water being dumped in Tampa bay.. mmmm tasty,False
225,600 million gallons of Radioactive sewage is about to get dumped into Tampa Bay. ,False,2021-04-04 01:43:13,everyone,1378523518590201862,4048040176,en,1378523518590201862,False,"Atlanta, GA",https://t.co/8U98attJts,https://pbs.twimg.com/profile_images/1567182467940974597/E9x8c0-l_normal.jpg,False,BitcoinBludbath,2015-10-26T18:32:49.000Z,Fat Leonard,"dependable debit card PIN forgetter. enter the graveyard
#coldpress",2,0,1,0,0,212,962,11600,5,,1.1455923150435983e+18,,600 million gallons of Radioactive sewage is about to get dumped into Tampa Bay,False
227,"What a metaphor for the human waste that is @GovRonDeSantis and the entire @GOP.

Creating and spewing  sewage is their brand.

BTW, an infrastructure plan would fix this. But they’re not interested.

. https   weather com news news 2021 04 03 leak at florida phosphate plant tampa bay manatee county piney point",False,2021-04-04 12:51:28,everyone,1378691689267789829,880417607865815040,en,1378691689267789829,False,,,https://pbs.twimg.com/profile_images/1597420206309122052/o6vG_35H_normal.jpg,False,bttr_as1,2017-06-29T13:28:09.000Z,AGirlHasNoFakeNames☮️,"FKA, AGirlHasNoPresident. Neuroscience NP, PhD, Army SF Vet wife. #MyBodyMyChoice. #BLM. #GunSafetyNow. 💙💛💚❤️🧡",4,0,9,1,0,10044,10011,65535,18,,,,"What a metaphor for the human waste that is @GovRonDeSantis and the entire @GOP.

Creating and spewing  sewage is their brand.

BTW, an infrastructure plan would fix this. But they’re not interested.

https://t.co/tdpXSenMJn",False
232,"@StephenKing Something similar happened in Ft Lauderdale last year but it was raw sewage, this year radioactive sewage in the Tampa Bay. We are lucky enough to be in the Keys, but I dunno......are the Keys next?. ",False,2021-04-04 17:24:58,everyone,1378502144366686213,1359589064912027650,en,1378760517418893312,False,,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,False,BoondogglesF,2021-02-10T19:44:54.000Z,Boondoggles used to be Fun,I live in a small town in Indiana.,0,1,1,0,0,93,724,7036,2,2233154425.0,,,"@StephenKing Something similar happened in Ft Lauderdale last year but it was raw sewage, this year radioactive sewage in the Tampa Bay. We are lucky enough to be in the Keys, but I dunno......are the Keys next?",False
234,"Former 8 years Gov do nothing @SenRickScott should have taken action, he knew #Piney Point, #Manatee, he could care less about #Tampa bay pump the Sewage to #Scott &amp; #DeSantis Street . https   twitter com HavaneseLover1 status 1378840273220997133",False,2021-04-04 22:45:38,everyone,1378841216574500868,703270398356541442,en,1378841216574500868,False,The South-USA,,https://pbs.twimg.com/profile_images/1577421109921828864/2zB4fp0F_normal.jpg,False,kelticlass60,2016-02-26T17:28:23.000Z,MaryB,Economic and Demographic Researcher,0,0,2,0,0,173,123,9627,0,,,,"Former 8 years Gov do nothing @SenRickScott should have taken action, he knew #Piney Point, #Manatee, he could care less about #Tampa bay pump the Sewage to #Scott &amp; #DeSantis Street https://t.co/SKKSUxw09i",False
235,"A state of emergency has been declared in Florida after a leak from a large pond of toxic wastewater in Tampa Bay. The governor, of course, says its  ""primarily saltwater"" from a dredging project mixed with ""legacy process water and storm water runoff"".
. https   www bbc com news world us canada 56629013",False,2021-04-04 23:00:05,everyone,1378844853958815744,802268473305006083,en,1378844853958815744,False,,https://t.co/7iTjVZkr01,https://pbs.twimg.com/profile_images/1431308469504720898/m7bFikcP_normal.jpg,False,GrandmasWeb,2016-11-25T21:51:24.000Z,Grandmas Web,"We are a web of generations united for inclusive policies, compassionate spending, radical kindness, and sweeping, courageous love. #Resist #FBIR #OFAFELLOW",1,0,0,0,0,4129,4939,63799,20,,9.15999235610497e+17,,"A state of emergency has been declared in Florida after a leak from a large pond of toxic wastewater in Tampa Bay. The governor, of course, says its  ""primarily saltwater"" from a dredging project mixed with ""legacy process water and storm water runoff"".
https://t.co/tmLWRFS4tb",False
236,@Retrophaze I believe they PICK holidays to dump this crap - like New Years Ever 2018 St Pete dumped 1 Million gallons of RAW SEWAGE into Tampa Bay . https   www tampabay com tampa nearly 1 million gallons of wastewater spilled around tampa bay 20181224,False,2021-04-04 23:39:55,everyone,1378738773522055171,83115945,en,1378854876214616067,False,Lat 27° 30'  |✈| Long 82° 43',http://t.co/xvs1oMNnz7,https://pbs.twimg.com/profile_images/1262160740/Deborah_Dolen_Google_2_normal.jpg,False,DeborahDolen,2009-10-17T11:52:59.000Z,Deborah Dolen,Bestselling Author Deborah Dolen ♥ DIY Books & Film ♥ ✮On Amazon ☆ Barnes Noble☆ Anna Maria Island ☆ [got snacks will travel] ☆ Flavorist Extraordinaire CBD ♥,0,1,1,0,0,62258,1767,22130,60,122423720.0,1.3133276539072922e+18,,@Retrophaze I believe they PICK holidays to dump this crap - like New Years Ever 2018 St Pete dumped 1 Million gallons of RAW SEWAGE into Tampa Bay https://t.co/KiQIeiqdno,False
238,@Drea_got_rage They are pumping that radioactive sewage into Tampa bay that will kill anything in its path. They evacuated “some” of the jail inmates but moved the rest to the 2nd floor. Radioactive waste. 😞. ,False,2021-04-05 00:30:57,everyone,1378522267265732612,185449509,en,1378867722394669064,False,,,https://pbs.twimg.com/profile_images/378800000582916399/5cb61492b1a7851ca37b9663e4524fcb_normal.jpeg,False,halfstreet,2010-09-01T00:47:01.000Z,parchment,Likes = good reporting. Retweet could be interesting or something that shocks me - not always an endorsement.,0,0,0,0,0,235,460,61583,3,1.2256260549723136e+18,1.570776926368977e+18,,@Drea_got_rage They are pumping that radioactive sewage into Tampa bay that will kill anything in its path. They evacuated “some” of the jail inmates but moved the rest to the 2nd floor. Radioactive waste. 😞,False
239,"@unscriptedmike You obviously don't live in Florida. This guy is a wrecking ball just like Trump. And get over the ""woke"" crap, it just doesn't work when radioactive sewage is pumping into the Tampa Bay.. ",False,2021-04-05 12:50:05,everyone,1379026056431144964,1359589064912027650,en,1379053732189646848,False,,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,False,BoondogglesF,2021-02-10T19:44:54.000Z,Boondoggles used to be Fun,I live in a small town in Indiana.,0,0,2,0,0,93,724,7036,2,3551446154.0,,,"@unscriptedmike You obviously don't live in Florida. This guy is a wrecking ball just like Trump. And get over the ""woke"" crap, it just doesn't work when radioactive sewage is pumping into the Tampa Bay.",False
240,All Florida politicians do is eat hot cheeto and dump sewage into Tampa Bay. 😭. ,False,2021-04-05 17:20:11,everyone,1379121704820211717,824322787640745984,en,1379121704820211717,False,"Tampa, FL",https://t.co/bVjrHDachi,https://pbs.twimg.com/profile_images/1600957022089912356/IKChEWdE_normal.jpg,False,MichaelPWomack,2017-01-25T18:27:22.000Z,Michael Womack,President @HillsYoungDems | Director 🟠 | Former Comms @equalityfl | Proud Tampeño | He/Him/His | Opinions are my own. 🏳️‍🌈,0,1,4,0,0,2928,454,4623,12,,,dc62519fda13b4ec,All Florida politicians do is eat hot cheeto and dump sewage into Tampa Bay. 😭,False
241,I know options are limited but my heart breaks for our environment 😢💔. ,False,2021-04-05 17:24:19,everyone,1379121704820211717,824322787640745984,en,1379122743854182400,False,"Tampa, FL",https://t.co/bVjrHDachi,https://pbs.twimg.com/profile_images/1649184076375420928/ZvCZwBcp_normal.jpg,False,MichaelPWomack,2017-01-25T18:27:22.000Z,Michael Womack,VP 🟠 | Florida Politico | LGBTQ Advocate  | Proud Tampeño | He/Him/His | Opinions are my own. 🏳️‍🌈,0,1,1,0,0,2971,459,4763,12,8.24322787640746e+17,,dc62519fda13b4ec,I know options are limited but my heart breaks for our environment 😢💔,True
242,@MichaelPWomack Industry is not your friend.. ,False,2021-04-05 17:28:31,everyone,1379121704820211717,823739225543610368,en,1379123798721576969,False,fascist state of florida,,https://pbs.twimg.com/profile_images/1627658636318179329/BDO9KW13_normal.jpg,False,machucador_,2017-01-24T03:48:30.000Z,Nicholas E. Machuca 니코,fundraising fairy @equalityfl | he/him/his | intj | opinions are my own (and correct),0,0,0,0,0,172,378,1507,0,8.24322787640746e+17,,,@MichaelPWomack Industry is not your friend.,True
243,Good.  Maybe Publix will help DeSantis clean up the Tampa Bay sewage leakage and probable disaster. . https   twitter com 60Minutes status 1378849441357123593,False,2021-04-05 18:59:25,everyone,1379146674849861636,1204547816082857984,en,1379146674849861636,False,"Indianapolis, IN",,https://pbs.twimg.com/profile_images/1204548501536935938/wTsqIHiu_normal.jpg,False,GiveansRon,2019-12-10T23:46:16.000Z,Ron Giveans,"Photography,bass fishing, #RollTide, Former Republican, Dachshunds. #WDC  I advocate for the planet's environment, wildlife and oceans.  Army Vet.",0,0,0,0,0,193,464,8366,0,,,,Good.  Maybe Publix will help DeSantis clean up the Tampa Bay sewage leakage and probable disaster. https://t.co/oCyxD9NiIB,False
244,Drone footage of Florida reservoir shows toxic water leak near Tampa Bay  via @YouTube This is just incredible that with this much sewage that seeping into the water near tampa bay the largest play spot the deadliest play spot .. https   www youtube com watch,False,2021-04-06 04:32:00,everyone,1379290770226601986,1331516873016426500,en,1379290770226601986,False,,,https://pbs.twimg.com/profile_images/1331517946405875712/oSIZnjwU_normal.jpg,False,ReviewerIrish,2020-11-25T08:36:55.000Z,IrishReviewer,The love of doing reviews and visiting new places that other people might like to see. Experience new shows and major run movies aut released .,0,0,0,0,0,46,210,1450,0,,,,Drone footage of Florida reservoir shows toxic water leak near Tampa Bay https://t.co/a4PDnCzuPk via @YouTube This is just incredible that with this much sewage that seeping into the water near tampa bay the largest play spot the deadliest play spot .,False
245,Florida constantly has environmental disasters that kill tons of wildlife and their food. Manatees are starving to death. Florida putting radioactive waste in Tampa Bay is because the refuse to invest in another alternative. They dump raw sewage in the Indian River Lagoon.. ,False,2021-04-06 13:56:00,everyone,1379432704869953541,1352395017697026049,en,1379432704869953541,False,,,https://pbs.twimg.com/profile_images/1543390832845283331/15Y2RuWQ_normal.jpg,False,HonestLibera,2021-01-21T23:18:04.000Z,Government Controlled Female. Where is Ruth?,The ripple effect of one lie is tremendous.,0,0,1,0,0,324,1087,39475,0,,,,Florida constantly has environmental disasters that kill tons of wildlife and their food. Manatees are starving to death. Florida putting radioactive waste in Tampa Bay is because the refuse to invest in another alternative. They dump raw sewage in the Indian River Lagoon.,False
246,@ClayTravis Tom Brady lives in a sewer pit. Garbage Of All Time. . https   www 9and10news com 2021 04 06 wastewater spilling into tampa bay threatens wildlife and beachgoers,False,2021-04-07 10:59:45,everyone,1379750739392798721,29120721,en,1379750739392798721,False,,,https://pbs.twimg.com/profile_images/1192680466/DSCF1601_normal.JPG,False,Kokomoschmoe,2009-04-06T02:02:41.000Z,Kokomoschmoe,"Business Development, writer, stand-up comedian.",0,0,0,0,0,1484,2516,124318,39,50772918.0,1.0915807977678234e+18,,@ClayTravis Tom Brady lives in a sewer pit. Garbage Of All Time. https://t.co/8Q1ZClzoSa,False
247,Environmental groups say Piney Point wastewater has 10 times more nitrogen than raw sewage  via @heraldtribune. https   www heraldtribune com story news disaster 2021 04 07 suncoast water keeper tampa bay water keeper say florida dep failed on piney point 7117166002,False,2021-04-07 14:29:54,everyone,1379803626638573574,72694283,en,1379803626638573574,False,"Parrish, FL",,https://pbs.twimg.com/profile_images/625813409309851648/vWejx1b-_normal.jpg,False,chrispilz,2009-09-08T22:54:27.000Z,Chris PIlz,I am a nice sweet guy and a huge SPORTS FAN,0,0,0,0,0,1743,5006,440870,53,,,,Environmental groups say Piney Point wastewater has 10 times more nitrogen than raw sewage https://t.co/Bx1zIzs9uk via @heraldtribune,False
248,Environmental groups say Piney Point wastewater has 10 times more nitrogen than raw sewage . https   www heraldtribune com story news disaster 2021 04 07 suncoast water keeper tampa bay water keeper say florida dep failed on piney point 7117166002,False,2021-04-07 14:30:10,everyone,1379803692766007305,6942422,en,1379803692766007305,False,"Sarasota, Florida",https://t.co/W5oFw0FxIi,https://pbs.twimg.com/profile_images/1369704378400186370/IVjDQiBD_normal.png,True,HeraldTribune,2007-06-19T21:13:46.000Z,Sarasota Herald-Tribune,"The Sarasota Herald-Tribune is Southwest Florida's source for news, commentary and more.",0,0,1,1,0,61781,836,119057,922,,,,Environmental groups say Piney Point wastewater has 10 times more nitrogen than raw sewage https://t.co/RujiPWb31L,False
249,"Toxic waste in Tampa Bay. Would YOU eat seafood fished from there?
BTW, Manatees are STILL starving to death in IRL due to glyphosate and raw sewage. . https   twitter com lifeisgoodform status 1379804249157165056 photo 1",False,2021-04-07 14:32:23,everyone,1379804249157165056,3309350937,en,1379804249157165056,False,"Florida, USA",https://t.co/8iymzkrE4k,https://pbs.twimg.com/profile_images/1477977221931413512/m6ZcWMGv_normal.jpg,False,lifeisgoodform,2015-06-05T15:42:59.000Z,Sandy #BoycottFlorida #WearAMask😷 I'm Staying,"Perma-gardener; organic gardener; tree hugger, apparently a hippie 
#PERSIST 
#BoycottFlorida #VoteBlue
*NO DMs*****NO LISTS!***
List/DM=Block!",0,0,0,1,0,2308,4926,165502,5,,1.447168863800529e+18,,"Toxic waste in Tampa Bay. Would YOU eat seafood fished from there?
BTW, Manatees are STILL starving to death in IRL due to glyphosate and raw sewage. https://t.co/PoQJiCCSXK",False
250,"The water currently being dumped into Tampa Bay is being described as mildly-radioactive, saltwater from a dredging project and stormwater runoff. The level of radioactivity has been evaluated and likely does not pose a danger to the surrounding areas, at least in the short term.. ",False,2021-04-07 19:12:28,everyone,1379874735622926340,763440227905974273,en,1379874735622926340,False,,https://t.co/3oM0CRkkot,https://pbs.twimg.com/profile_images/1106226575954063360/Zjiv7wRg_normal.png,False,manggear,2016-08-10T18:21:49.000Z,MANG,MANG is a high performance apparel & gear company that plants one mangrove for every product purchased through our Buy One. Plant One.® Initiative.🌱,1,0,0,0,0,186,104,200,0,,1.3852622429717176e+18,,"The water currently being dumped into Tampa Bay is being described as mildly-radioactive, saltwater from a dredging project and stormwater runoff. The level of radioactivity has been evaluated and likely does not pose a danger to the surrounding areas, at least in the short term.",False
252,"Septic systems and fertilizers are a threat to our water system. Sea level rise leads to salt-water intrusion and flooding. Our infrastructure must be closely monitored, prepared,  and adequately funded.  . https   www usatoday com story news nation 2021 04 06 piney point reservoir wastewater leak tampa bay tuesday updates 7103688002",False,2021-04-08 17:21:16,everyone,1380208979545055234,2788953284,en,1380209138098184198,False,"Broward County, Florida",https://t.co/j1G8kFy62g,https://pbs.twimg.com/profile_images/507406373890449409/qWOtYzos_normal.jpeg,False,LWVBCFL,2014-09-04T01:48:37.000Z,Broward League,League of Women Voters of Broward County is a nonpartisan organization that promotes informed and active participation in the political process.,0,0,0,0,0,1138,721,7022,38,2788953284.0,,,"Septic systems and fertilizers are a threat to our water system. Sea level rise leads to salt-water intrusion and flooding. Our infrastructure must be closely monitored, prepared,  and adequately funded.  https://t.co/s3LrCPFl7J",False
253,"At Tampa Bay's highest elevation, are man-made hills topped with wide green pools of radioactive sludge.  These hills are surrounded by a crumbling dam which holds back sewage.  A burst would flood TB in raw radioactive sewer water..  Go Gaters.. ",False,2021-04-10 21:11:35,everyone,1380991877940269056,17751466,en,1380991877940269056,False,"Star Trek, Israel",https://t.co/Sx0X03xDKr,https://pbs.twimg.com/profile_images/1565938476146601984/s19cCajB_normal.jpg,False,JamesPasque,2008-11-30T08:46:34.000Z,James Pasque,"Comedy fan,  Comedy Store appearances, 80+ credits motion pictures, video games:audio post and supervisory roles.  Followed by LOS.",0,0,0,0,0,154,95,2817,3,,,3b77caf94bfc81fe,"At Tampa Bay's highest elevation, are man-made hills topped with wide green pools of radioactive sludge.  These hills are surrounded by a crumbling dam which holds back sewage.  A burst would flood TB in raw radioactive sewer water..  Go Gaters.",False
254,"🌊Our #Oceans Are Not Sewers
Millions of gallons of toxic industrial #Wastewater being pumped into Florida’s Tampa Bay from leaking holding-reservoir at corporate abandoned phosphate plant.
Could suffocate sea grass beds killing fish, #dolphins, #manatees . https   crooksandliars com 2021 04 water pumped tampa bay puts manatee",False,2021-04-12 00:52:41,everyone,1381409903730860033,23484619,en,1381409903730860033,False,USA and Global,https://t.co/kuf07Cgizo,https://pbs.twimg.com/profile_images/1023121630870917120/_dAshQtW_normal.jpg,False,pdjmoo,2009-03-09T19:21:19.000Z,pdjmoo,"🌿 ONE PLANET, ONE HUMANITY, ONE #ENVIRONMENT 🌿    Without Nature We Do Not Exist 🌿 Her Health, IS Our Health 🌿 #Climate #Biodiversity #Ecosystems #Nature",0,0,1,0,0,5519,4275,190794,611,,1.534790300085805e+18,,"🌊Our #Oceans Are Not Sewers
Millions of gallons of toxic industrial #Wastewater being pumped into Florida’s Tampa Bay from leaking holding-reservoir at corporate abandoned phosphate plant.
Could suffocate sea grass beds killing fish, #dolphins, #manatees https://t.co/2rlqJsRzg4",False
255,@CityofTampa @USGBC Will the city stop dumping raw sewage into Tampa bay after a rain storm?. ,False,2021-04-22 21:39:20,everyone,1385342045842255873,1857157704,en,1385347515374047235,False,"Tampa, FL",,https://pbs.twimg.com/profile_images/1280482594774269952/7F1X2RNT_normal.jpg,False,TampaFLPolitico,2013-09-12T11:58:10.000Z,Ranger Rick,"Clean Air, Clean Water, Pro-Public Education, Medicare-for-all. Realist over Theory, Local over Feds.",0,0,0,0,0,221,304,20954,1,16102081.0,,,@CityofTampa @USGBC Will the city stop dumping raw sewage into Tampa bay after a rain storm?,False
256,"@TampaFLPolitico @mattkelley018 @TB_Times @TallyAnnaE @GovRonDeSantis I like what he did here. Let's close it, the others, and fix the grossly outdated sewer systems so we don't have to pump anything destructive into Tampa Bay.. ",False,2021-04-25 20:58:59,everyone,1385620671494082568,1268532817,en,1386424523222704128,False,United States,,https://pbs.twimg.com/profile_images/1407961540498661381/IktX7Q6q_normal.jpg,False,RichE_B,2013-03-15T02:00:34.000Z,trunks817,,0,0,1,0,0,21,90,428,0,1857157704.0,,,"@TampaFLPolitico @mattkelley018 @TB_Times @TallyAnnaE @GovRonDeSantis I like what he did here. Let's close it, the others, and fix the grossly outdated sewer systems so we don't have to pump anything destructive into Tampa Bay.",False
257,"@NikkiFriedFL @Kriseman @MayorOfLA @ericgarcetti @CityofSarasota @MyClearwater @CityLauderhill @townofcutlerbay Kriseman dumps raw sewage into Tampa Bay every time it rains.   Nikki allows 400,000 acres of sugarcane to be burned each year.    You 🤡 don’t give a crap about the environment. ",False,2021-04-26 12:17:45,everyone,1385702323268292614,1857157704,en,1386655739893137411,False,"Tampa, FL",,https://pbs.twimg.com/profile_images/1280482594774269952/7F1X2RNT_normal.jpg,False,TampaFLPolitico,2013-09-12T11:58:10.000Z,Ranger Rick,"Clean Air, Clean Water, Pro-Public Education, Medicare-for-all. Realist over Theory, Local over Feds.",0,0,0,0,0,221,304,20954,1,1.0610096013558292e+18,,,"@NikkiFriedFL @Kriseman @MayorOfLA @ericgarcetti @CityofSarasota @MyClearwater @CityLauderhill @townofcutlerbay Kriseman dumps raw sewage into Tampa Bay every time it rains.   Nikki allows 400,000 acres of sugarcane to be burned each year.    You 🤡 don’t give a crap about the environment",False
258,"Meanwhile, here in FL we released all the phosphate water into Tampa Bay. There’s a sewage pipe discharging into the ocean near Hollywood. Multiple sewer leaks in Ft Lauderdale. Canals are literally full of shit.  
It’s not corporations here. These are all state/county issues. . https   twitter com marcorubio status 1386651275769569286",False,2021-04-26 16:13:12,everyone,1386714989508055044,2854500488,en,1386714989508055044,False,Atlantic Ocean somewhere,,https://pbs.twimg.com/profile_images/1083504642816991232/Ny85IjYA_normal.jpg,False,toolatetothesho,2014-10-13T15:23:04.000Z,Sari,"Politics and sea turtles.  Any animal in need, really.  I will try to help.  #darkskies #savetheseaturtles",0,0,0,0,0,2971,3450,28142,1,,1.3998340608605798e+18,,"Meanwhile, here in FL we released all the phosphate water into Tampa Bay. There’s a sewage pipe discharging into the ocean near Hollywood. Multiple sewer leaks in Ft Lauderdale. Canals are literally full of shit.  
It’s not corporations here. These are all state/county issues. https://t.co/W8OrfkqHXr",False
259,@alwalker222 @nikkifried @hsdemsfl You still can’t even get people to tell us what the Phosphorus/ Ammonia PPM data was pre-spill and post-spill.   They are 🤡 all around.   Our “Democrat” Mayors around Tampa Bay dump raw sewage into the Bay whenever it rains.. ,False,2021-05-01 17:37:40,everyone,1388529899112210438,1857157704,en,1388548188613877763,False,"Tampa, FL",,https://pbs.twimg.com/profile_images/1280482594774269952/7F1X2RNT_normal.jpg,False,TampaFLPolitico,2013-09-12T11:58:10.000Z,Ranger Rick,"Clean Air, Clean Water, Pro-Public Education, Medicare-for-all. Realist over Theory, Local over Feds.",0,1,1,0,0,221,304,20954,1,1.3503248530527437e+18,,,@alwalker222 @nikkifried @hsdemsfl You still can’t even get people to tell us what the Phosphorus/ Ammonia PPM data was pre-spill and post-spill.   They are 🤡 all around.   Our “Democrat” Mayors around Tampa Bay dump raw sewage into the Bay whenever it rains.,False
260,"@WFLA @CityofTampa @JaneCastor Lead factory, Piney Point, dumping raw sewage Into Tampa Bay, rubber stamp for developers, Ticketing blacks on bicycles, South Tampa Flooding due to bad drainage...  yeah sure - local is best around here. ",False,2021-05-03 23:03:44,everyone,1389350954546442243,1857157704,en,1389355021788188672,False,"Tampa, FL",,https://pbs.twimg.com/profile_images/1280482594774269952/7F1X2RNT_normal.jpg,False,TampaFLPolitico,2013-09-12T11:58:10.000Z,Ranger Rick,"Clean Air, Clean Water, Pro-Public Education, Medicare-for-all. Realist over Theory, Local over Feds.",0,1,3,1,0,221,304,20954,1,23820899.0,,,"@WFLA @CityofTampa @JaneCastor Lead factory, Piney Point, dumping raw sewage Into Tampa Bay, rubber stamp for developers, Ticketing blacks on bicycles, South Tampa Flooding due to bad drainage...  yeah sure - local is best around here",False
261,@lesleyabravanel @Kriseman Yes.  The kind that calls himself an environmentalist and touts outlawing plastic straws while dumping millions of gallons of sewage in Tampa Bay on multiple occasions.. ,False,2021-05-04 02:46:05,everyone,1389269684135022595,2907255059,en,1389410975384735749,False,,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,False,GatorEducator,2014-12-06T04:00:28.000Z,Gator ,,0,0,0,0,0,2,92,2857,1,27943005.0,,,@lesleyabravanel @Kriseman Yes.  The kind that calls himself an environmentalist and touts outlawing plastic straws while dumping millions of gallons of sewage in Tampa Bay on multiple occasions.,False
262,@GenXVotes @GovRonDeSantis St. Pete is successful in spite of Dem leadership and diversity.  Kriseman dumped over 100 million of gallons of raw sewage in Tampa Bay and was recommended for 89 felonies and 103 misdemeanors by the FWC. ,False,2021-05-04 15:12:56,everyone,1389591496630931461,860343721476358144,en,1389598928367144963,False,,,https://pbs.twimg.com/profile_images/1588900256854466560/asBNH3Kt_normal.jpg,False,upstandnoticer,2017-05-05T04:01:42.000Z,Upstanding Noticer,A gentleman must remain alert & vigilant amidst the tricknology,1,3,4,0,0,28,205,537,0,35618750.0,1.6005531990475244e+18,,@GenXVotes @GovRonDeSantis St. Pete is successful in spite of Dem leadership and diversity.  Kriseman dumped over 100 million of gallons of raw sewage in Tampa Bay and was recommended for 89 felonies and 103 misdemeanors by the FWC,False
264,@RustyShack6969 @JeremyWest75 @FOX13News @NYGovCuomo And so is deathsantis. He's doing this instead of using that money to fix the sewage plant that's about to dump toix waste into Tampa Bay and kill the entire ecosystem. He's only doing this to get you to vote for him again like the moron you are. Look at the bigger picture first.. ,False,2021-05-06 10:34:46,everyone,1390120416862248961,1372958666270375938,en,1390253700673904642,False,Not Sure? ,,https://pbs.twimg.com/profile_images/1434306658470178818/LJLzMxni_normal.jpg,False,blankyblankb,2021-03-19T17:10:54.000Z,blank blank blank,,0,1,0,0,0,1,143,790,0,1.2958852930532475e+18,,,@RustyShack6969 @JeremyWest75 @FOX13News @NYGovCuomo And so is deathsantis. He's doing this instead of using that money to fix the sewage plant that's about to dump toix waste into Tampa Bay and kill the entire ecosystem. He's only doing this to get you to vote for him again like the moron you are. Look at the bigger picture first.,False
265,"@Reuters Also know as untreated raw sewage, dumped into local waterways. Saw this in the 60's in Tampa Bay. Its literally floating 💩💩.. ",False,2021-06-01 11:32:23,everyone,1399685948779139076,832758079280312320,en,1399690284909400065,False,Sort of in the South ,,https://pbs.twimg.com/profile_images/874488824138739712/rc2nu8XH_normal.jpg,False,9_BulletPoints,2017-02-18T01:06:12.000Z,NotOnMyWatch,"Feisty Old(er) Hippie who takes no 💩, Snarky at times, and living for the day I can piss on TFG'S grave. The line will be long but worth it! I block MAGAS🚫",0,0,1,0,0,1302,1713,111162,2,1652541.0,1.14647189890313e+18,,"@Reuters Also know as untreated raw sewage, dumped into local waterways. Saw this in the 60's in Tampa Bay. Its literally floating 💩💩.",False
