Unnamed: 0,text,possibly_sensitive,id,author_id,conversation_id,in_reply_to_user_id,reply_settings,lang,created_at.x,username,profile_image_url,protected,name,url,verified,created_at.y,location,description,public_metrics.x_retweet_count,public_metrics.x_reply_count,public_metrics.x_like_count,public_metrics.x_quote_count,public_metrics.x_impression_count,public_metrics.y_followers_count,public_metrics.y_following_count,public_metrics.y_tweet_count,public_metrics.y_listed_count,pinned_tweet_id,text_with_display_links,reply.to.thread.no.term,geo_place_id
447,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed. #GlazersOut . google amp s thepewterplank 2019 05 27 tampa bay buccaneers attempted receive 2010 oil spill amp",False,1505952270281809925,1449721374654799873,1505952270281809925,,everyone,en,2022-03-21 16:59:35,phil9986,https://pbs.twimg.com/profile_images/1622934786661617664/YRZzMEkf_normal.jpg,False,UAGM Red white and black white 1980,https://t.co/yKNmyPPVye,False,2021-10-17T12:58:20.000Z,"Warrington, England","#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.",4,1,3,0,0,4934,3946,84154,0,1.6135113991705068e+18,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc",False,
448,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed. #GlazersOut . google amp s thepewterplank 2019 05 27 tampa bay buccaneers attempted receive 2010 oil spill amp",False,1505952973163495424,1449721374654799873,1505952973163495424,,everyone,en,2022-03-21 17:02:22,phil9986,https://pbs.twimg.com/profile_images/1622934786661617664/YRZzMEkf_normal.jpg,False,UAGM Red white and black white 1980,https://t.co/yKNmyPPVye,False,2021-10-17T12:58:20.000Z,"Warrington, England","#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.",4,0,0,0,0,4934,3946,84154,0,1.6135113991705068e+18,"RT @phil9986: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc",False,
449,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed. #GlazersOut . google amp s thepewterplank 2019 05 27 tampa bay buccaneers attempted receive 2010 oil spill amp",False,1505954147509673984,299172520,1505954147509673984,,everyone,en,2022-03-21 17:07:02,chris_mctigue,https://pbs.twimg.com/profile_images/724343069378809856/0eoEHfyJ_normal.jpg,False,Chris McTigue,,False,2011-05-15T16:42:32.000Z,,,4,0,0,0,0,543,716,13902,2,1.5657000119623885e+18,"RT @phil9986: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc",False,
450,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed. #GlazersOut . google amp s thepewterplank 2019 05 27 tampa bay buccaneers attempted receive 2010 oil spill amp",False,1505954729578409990,299172520,1505954729578409990,,everyone,en,2022-03-21 17:09:21,chris_mctigue,https://pbs.twimg.com/profile_images/724343069378809856/0eoEHfyJ_normal.jpg,False,Chris McTigue,,False,2011-05-15T16:42:32.000Z,,,2,0,0,0,0,543,716,13902,2,1.5657000119623885e+18,"RT @UAGMVMT: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/72jTx4GziW",False,
451,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed. #GlazersOut . google amp s thepewterplank 2019 05 27 tampa bay buccaneers attempted receive 2010 oil spill amp",False,1505955980273762309,1449721374654799873,1505955980273762309,,everyone,en,2022-03-21 17:14:19,phil9986,https://pbs.twimg.com/profile_images/1622934786661617664/YRZzMEkf_normal.jpg,False,UAGM Red white and black white 1980,https://t.co/yKNmyPPVye,False,2021-10-17T12:58:20.000Z,"Warrington, England","#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.",2,0,0,0,0,4934,3946,84154,0,1.6135113991705068e+18,"RT @UAGMVMT: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/72jTx4GziW",False,
452,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed. #GlazersOut . google amp s thepewterplank 2019 05 27 tampa bay buccaneers attempted receive 2010 oil spill amp",False,1505956073810939909,1345097926712942593,1505956073810939909,,everyone,en,2022-03-21 17:14:41,jamiear81248303,https://pbs.twimg.com/profile_images/1608180243931561986/JKXvrjkj_normal.jpg,False,United fan,,False,2021-01-01T20:02:03.000Z,,,4,0,0,0,0,862,577,33057,1,1.4630957201525473e+18,"RT @phil9986: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc",False,
453,"what they did was alter the entry in the account books of when the tv revenue went in, making it look like the spill had caused them to lose in the NFL sussed their trick and fvcked them off. that was the basis of it..",False,1505956955877220356,727584580765618176,1505952270281809925,1.4497213746548e+18,everyone,en,2022-03-21 17:18:12,bolingerbolshie,https://pbs.twimg.com/profile_images/1498626942475677700/0-trzydq_normal.jpg,False,bolinger,,False,2016-05-03T19:44:16.000Z,"Langley, missing St Kilda",#glazersout #russiaisaterroriststate,1,0,1,0,0,89,116,8823,0,,"@phil9986 what they did was alter the entry in the account books of when the tv revenue went in, making it look like the spill had caused them to lose income. the NFL sussed their trick and fvcked them off.  that was the basis of it.",True,
454,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed. #GlazersOut . google amp s thepewterplank 2019 05 27 tampa bay buccaneers attempted receive 2010 oil spill amp",False,1506001879989424139,1449721374654799873,1506001879989424139,,everyone,en,2022-03-21 20:16:43,phil9986,https://pbs.twimg.com/profile_images/1622934786661617664/YRZzMEkf_normal.jpg,False,UAGM Red white and black white 1980,https://t.co/yKNmyPPVye,False,2021-10-17T12:58:20.000Z,"Warrington, England","#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.",2,0,0,0,0,4934,3946,84154,0,1.6135113991705068e+18,"RT @chris_mctigue: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiUJtpd",False,
455,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed. #GlazersOut . google amp s thepewterplank 2019 05 27 tampa bay buccaneers attempted receive 2010 oil spill amp",False,1506154755453816833,2565130301,1506154755453816833,,everyone,en,2022-03-22 06:24:11,kristianj3d,https://pbs.twimg.com/profile_images/1509959732211163138/VhQOGtgS_normal.jpg,False,K.J.🇩🇰🔰,,False,2014-05-26T11:27:55.000Z,Danmark,"🔰#GlazersOut #NotAPennyMore🔰Don’t fund the Glazers, don’t buy merchandise, boycott sponsors etc.",4,0,0,0,0,3682,5000,18790,3,,"RT @phil9986: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc",False,
456,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed. #GlazersOut . google amp s thepewterplank 2019 05 27 tampa bay buccaneers attempted receive 2010 oil spill amp",False,1506379236797562887,299172520,1506379236797562887,,everyone,en,2022-03-22 21:16:11,chris_mctigue,https://pbs.twimg.com/profile_images/724343069378809856/0eoEHfyJ_normal.jpg,False,Chris McTigue,,False,2011-05-15T16:42:32.000Z,,,2,0,6,1,0,543,716,13902,2,1.5657000119623885e+18,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiUJtpd",False,
457,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed. #GlazersOut . google amp s thepewterplank 2019 05 27 tampa bay buccaneers attempted receive 2010 oil spill amp",False,1506380152124620814,1449721374654799873,1506380152124620814,,everyone,en,2022-03-22 21:19:50,phil9986,https://pbs.twimg.com/profile_images/1622934786661617664/YRZzMEkf_normal.jpg,False,UAGM Red white and black white 1980,https://t.co/yKNmyPPVye,False,2021-10-17T12:58:20.000Z,"Warrington, England","#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.",2,0,0,0,0,4934,3946,84154,0,1.6135113991705068e+18,"RT @chris_mctigue: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiUJtpd",False,
458,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed. #GlazersOut . google amp s thepewterplank 2019 05 27 tampa bay buccaneers attempted receive 2010 oil spill amp",False,1506997312551366664,299172520,1506997312551366664,,everyone,en,2022-03-24 14:12:12,chris_mctigue,https://pbs.twimg.com/profile_images/724343069378809856/0eoEHfyJ_normal.jpg,False,Chris McTigue,,False,2011-05-15T16:42:32.000Z,,,0,0,1,0,0,543,716,13902,2,1.5657000119623885e+18,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiUJtpd",False,
459,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed. #GlazersOut . google amp s thepewterplank 2019 05 27 tampa bay buccaneers attempted receive 2010 oil spill amp",False,1507003101609267200,1082650752680673282,1507003101609267200,,everyone,en,2022-03-24 14:35:12,UAGMVMT,https://pbs.twimg.com/profile_images/1622934304111075330/_qKVb460_normal.jpg,False,United Against Glazers(Marie),https://t.co/1LT7j0mn66,False,2019-01-08T14:50:28.000Z,Manchester ,As a Movement we support the 1958 and our only goal is the removal of the Glazer family! we welcome members from the global fan base. United We are Stronger,2,0,3,0,0,4105,3942,64537,3,1.542264825669161e+18,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/72jTx4Yaau",False,
460,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed. #GlazersOut . google amp s thepewterplank 2019 05 27 tampa bay buccaneers attempted receive 2010 oil spill amp",False,1507005895393247248,299172520,1507005895393247248,,everyone,en,2022-03-24 14:46:18,chris_mctigue,https://pbs.twimg.com/profile_images/724343069378809856/0eoEHfyJ_normal.jpg,False,Chris McTigue,,False,2011-05-15T16:42:32.000Z,,,2,0,0,0,0,543,716,13902,2,1.5657000119623885e+18,"RT @UAGMVMT: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/72jTx4Yaau",False,
461,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed. #GlazersOut . google amp s thepewterplank 2019 05 27 tampa bay buccaneers attempted receive 2010 oil spill amp",False,1507031760978288648,1449721374654799873,1507031760978288648,,everyone,en,2022-03-24 16:29:05,phil9986,https://pbs.twimg.com/profile_images/1622934786661617664/YRZzMEkf_normal.jpg,False,UAGM Red white and black white 1980,https://t.co/yKNmyPPVye,False,2021-10-17T12:58:20.000Z,"Warrington, England","#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.",0,0,0,0,0,4934,3946,84154,0,1.6135113991705068e+18,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc",False,
462,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed. #GlazersOut . google amp s thepewterplank 2019 05 27 tampa bay buccaneers attempted receive 2010 oil spill amp",True,1507050804166938635,1532114526,1507050804166938635,,everyone,en,2022-03-24 17:44:46,VRoonaldo,https://pbs.twimg.com/profile_images/1578700593371271168/vsngFyx3_normal.jpg,False,United best in UK,,False,2013-06-19T22:13:16.000Z,UK,Love taking about Sports and especially my beloved Manchester United.  For me the pride of England,2,0,0,0,0,233,203,24083,1,,"RT @UAGMVMT: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/72jTx4Yaau",False,
463,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed. #GlazersOut . google amp s thepewterplank 2019 05 27 tampa bay buccaneers attempted receive 2010 oil spill amp",False,1507373740295872518,299172520,1507373740295872518,,everyone,en,2022-03-25 15:07:59,chris_mctigue,https://pbs.twimg.com/profile_images/724343069378809856/0eoEHfyJ_normal.jpg,False,Chris McTigue,,False,2011-05-15T16:42:32.000Z,,,0,0,1,0,0,543,716,13902,2,1.5657000119623885e+18,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiUJtpd",False,
464,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed. #GlazersOut . google amp s thepewterplank 2019 05 27 tampa bay buccaneers attempted receive 2010 oil spill amp",False,1507666591051354115,1449721374654799873,1507666591051354115,,everyone,en,2022-03-26 10:31:41,phil9986,https://pbs.twimg.com/profile_images/1622934786661617664/YRZzMEkf_normal.jpg,False,UAGM Red white and black white 1980,https://t.co/yKNmyPPVye,False,2021-10-17T12:58:20.000Z,"Warrington, England","#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.",1,0,0,0,0,4934,3946,84154,0,1.6135113991705068e+18,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc",False,
465,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed. #GlazersOut . google amp s thepewterplank 2019 05 27 tampa bay buccaneers attempted receive 2010 oil spill amp",False,1507666984351240196,1449721374654799873,1507666984351240196,,everyone,en,2022-03-26 10:33:14,phil9986,https://pbs.twimg.com/profile_images/1622934786661617664/YRZzMEkf_normal.jpg,False,UAGM Red white and black white 1980,https://t.co/yKNmyPPVye,False,2021-10-17T12:58:20.000Z,"Warrington, England","#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.",1,0,0,0,0,4934,3946,84154,0,1.6135113991705068e+18,"RT @phil9986: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc",False,
466,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed. #GlazersOut . google amp s thepewterplank 2019 05 27 tampa bay buccaneers attempted receive 2010 oil spill amp",False,1507769632723197958,1449721374654799873,1507769632723197958,,everyone,en,2022-03-26 17:21:08,phil9986,https://pbs.twimg.com/profile_images/1622934786661617664/YRZzMEkf_normal.jpg,False,UAGM Red white and black white 1980,https://t.co/yKNmyPPVye,False,2021-10-17T12:58:20.000Z,"Warrington, England","#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.",3,0,3,0,0,4934,3946,84154,0,1.6135113991705068e+18,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc",False,
467,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed. #GlazersOut . google amp s thepewterplank 2019 05 27 tampa bay buccaneers attempted receive 2010 oil spill amp",False,1507782915639463939,1449721374654799873,1507782915639463939,,everyone,en,2022-03-26 18:13:54,phil9986,https://pbs.twimg.com/profile_images/1622934786661617664/YRZzMEkf_normal.jpg,False,UAGM Red white and black white 1980,https://t.co/yKNmyPPVye,False,2021-10-17T12:58:20.000Z,"Warrington, England","#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.",3,0,0,0,0,4934,3946,84154,0,1.6135113991705068e+18,"RT @phil9986: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc",False,
468,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed. #GlazersOut . google amp s thepewterplank 2019 05 27 tampa bay buccaneers attempted receive 2010 oil spill amp",False,1507826958461198346,299172520,1507826958461198346,,everyone,en,2022-03-26 21:08:55,chris_mctigue,https://pbs.twimg.com/profile_images/724343069378809856/0eoEHfyJ_normal.jpg,False,Chris McTigue,,False,2011-05-15T16:42:32.000Z,,,3,0,0,0,0,543,716,13902,2,1.5657000119623885e+18,"RT @phil9986: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc",False,
469,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed. #GlazersOut . google amp s thepewterplank 2019 05 27 tampa bay buccaneers attempted receive 2010 oil spill amp",False,1507827952712663046,4352001263,1507827952712663046,,everyone,en,2022-03-26 21:12:52,AllettShane,https://pbs.twimg.com/profile_images/1622401680309379073/X68eeKea_normal.jpg,False,UAGM,,False,2015-12-02T15:51:54.000Z,Bailiwick of Guernsey,"Big man utd fan, glazersout all the way, father of 4 wonderful children, from little island of Guernsey #mufc",3,0,0,0,0,2049,3578,33958,2,1.3858735468707635e+18,"RT @phil9986: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc",False,
470,Got it. Do you support dozens of oil rigs in sight from Florida's beaches? How about the occasional spill in Tampa?.,False,1508215365544853507,627747609,1508209749883506697,1058807868.0,everyone,en,2022-03-27 22:52:19,noleaks08,https://pbs.twimg.com/profile_images/1504134350652198913/Hg2L4RhE_normal.jpg,False,DW56170,,False,2012-07-05T19:35:23.000Z,"Florida, USA",,0,0,1,0,0,82,856,19887,1,,@GovRonDeSantis Got it.  Do you support dozens of oil rigs in sight from Florida’s beaches?  How about the occasional spill in Tampa?,False,
471,#GlazersOut. google amp s thepewterplank 2019 05 27 tampa bay buccaneers attempted receive 2010 oil spill amp,False,1508512962432192516,1449721374654799873,1508512962432192516,,everyone,qme,2022-03-28 18:34:51,phil9986,https://pbs.twimg.com/profile_images/1622934786661617664/YRZzMEkf_normal.jpg,False,UAGM Red white and black white 1980,https://t.co/yKNmyPPVye,False,2021-10-17T12:58:20.000Z,"Warrington, England","#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.",11,0,0,0,0,4934,3946,84154,0,1.6135113991705068e+18,"RT @chris_mctigue: @lauriewhitwell https://t.co/u35GBAX7kD
#GlazersOut",False,
472,"Well, one thing is that state employee pensions may be a little... Manatees are starving to death. Piney Point. Surfside Condo collapse. Over development. Tampa Bay Water Reservoir. Lack of infrastructure. Traffic. Lee Roy Selmon sinking (again). BP oil spill..",False,1508628003613560833,1268980821177913348,1508535230436630538,1.1183005036943032e+18,everyone,en,2022-03-29 02:11:59,the_Morrigan1,https://pbs.twimg.com/profile_images/1288981276347834370/RUgU5yjt_normal.jpg,False,Queen_Boudicca,,False,2020-06-05T18:59:52.000Z,"Florida, USA",Mommom of 3 beautiful girls.  Floridian Dem in a red State - and it is getting redder by the day. Blocked by @AnthonySabatini. No DMs.  She/Her🌊,0,1,0,0,0,2467,4684,48000,1,1.291536070870524e+18,"@icredman11 @BradOller @PKrueske @NikkiFried Well, one thing is that state employee pensions may be a little...compromised.  Manatees are starving to death. Piney Point. Surfside Condo collapse. Over development.  Tampa Bay Water Reservoir. Lack of infrastructure.  Traffic.  Lee Roy Selmon sinking (again). BP oil spill.",False,
473,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed. #GlazersOut . google amp s thepewterplank 2019 05 27 tampa bay buccaneers attempted receive 2010 oil spill amp",False,1508888656114823175,1449721374654799873,1508888656114823175,,everyone,en,2022-03-29 19:27:44,phil9986,https://pbs.twimg.com/profile_images/1622934786661617664/YRZzMEkf_normal.jpg,False,UAGM Red white and black white 1980,https://t.co/yKNmyPPVye,False,2021-10-17T12:58:20.000Z,"Warrington, England","#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.",1,0,1,0,0,4934,3946,84154,0,1.6135113991705068e+18,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc",False,
474,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed. #GlazersOut . google amp s thepewterplank 2019 05 27 tampa bay buccaneers attempted receive 2010 oil spill amp",False,1508889325127319557,1449721374654799873,1508889325127319557,,everyone,en,2022-03-29 19:30:23,phil9986,https://pbs.twimg.com/profile_images/1622934786661617664/YRZzMEkf_normal.jpg,False,UAGM Red white and black white 1980,https://t.co/yKNmyPPVye,False,2021-10-17T12:58:20.000Z,"Warrington, England","#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.",1,0,0,0,0,4934,3946,84154,0,1.6135113991705068e+18,"RT @phil9986: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc",False,
475,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed. #GlazersOut . google amp s thepewterplank 2019 05 27 tampa bay buccaneers attempted receive 2010 oil spill amp",False,1509252992771543043,299172520,1509252992771543043,,everyone,en,2022-03-30 19:35:28,chris_mctigue,https://pbs.twimg.com/profile_images/724343069378809856/0eoEHfyJ_normal.jpg,False,Chris McTigue,,False,2011-05-15T16:42:32.000Z,,,4,0,4,0,0,543,716,13902,2,1.5657000119623885e+18,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiUJtpd",False,
476,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed. #GlazersOut . google amp s thepewterplank 2019 05 27 tampa bay buccaneers attempted receive 2010 oil spill amp",False,1509253844512952336,1449721374654799873,1509253844512952336,,everyone,en,2022-03-30 19:38:51,phil9986,https://pbs.twimg.com/profile_images/1622934786661617664/YRZzMEkf_normal.jpg,False,UAGM Red white and black white 1980,https://t.co/yKNmyPPVye,False,2021-10-17T12:58:20.000Z,"Warrington, England","#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.",4,0,0,0,0,4934,3946,84154,0,1.6135113991705068e+18,"RT @chris_mctigue: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiUJtpd",False,
477,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed. #GlazersOut . google amp s thepewterplank 2019 05 27 tampa bay buccaneers attempted receive 2010 oil spill amp",False,1509258556452786179,1190711141116383234,1509258556452786179,,everyone,en,2022-03-30 19:57:35,craig26315424,https://pbs.twimg.com/profile_images/1389631023407902722/9oyqRDuN_normal.jpg,False,🔰SeaJay🔰,,False,2019-11-02T19:24:06.000Z,"Manchester, England","Sense your humour.

#GlazersOut.

Nou Camp '99.

copy and paster....

don't like unannounced visits .

not a fan of face time.",4,0,0,0,0,656,1169,7195,1,1.483901254967468e+18,"RT @chris_mctigue: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiUJtpd",False,
478,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed. #GlazersOut . google amp s thepewterplank 2019 05 27 tampa bay buccaneers attempted receive 2010 oil spill amp",False,1509880924401508357,299172520,1509653666835410955,36155311.0,everyone,en,2022-04-01 13:10:39,chris_mctigue,https://pbs.twimg.com/profile_images/724343069378809856/0eoEHfyJ_normal.jpg,False,Chris McTigue,,False,2011-05-15T16:42:32.000Z,,,0,1,1,0,0,543,716,13902,2,1.5657000119623885e+18,"@Buccaneers Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiUJtpd",False,
479,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed. #GlazersOut . google amp s thepewterplank 2019 05 27 tampa bay buccaneers attempted receive 2010 oil spill amp",False,1514889983907217410,1449721374654799873,1514889983907217410,,everyone,en,2022-04-15 08:54:52,phil9986,https://pbs.twimg.com/profile_images/1622934786661617664/YRZzMEkf_normal.jpg,False,UAGM Red white and black white 1980,https://t.co/yKNmyPPVye,False,2021-10-17T12:58:20.000Z,"Warrington, England","#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.",2,0,1,0,0,4934,3946,84154,0,1.6135113991705068e+18,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc",False,
480,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed. #GlazersOut . google amp s thepewterplank 2019 05 27 tampa bay buccaneers attempted receive 2010 oil spill amp",False,1514890778656530434,1449721374654799873,1514890778656530434,,everyone,en,2022-04-15 08:58:01,phil9986,https://pbs.twimg.com/profile_images/1622934786661617664/YRZzMEkf_normal.jpg,False,UAGM Red white and black white 1980,https://t.co/yKNmyPPVye,False,2021-10-17T12:58:20.000Z,"Warrington, England","#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.",2,0,0,0,0,4934,3946,84154,0,1.6135113991705068e+18,"RT @phil9986: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc",False,
481,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed. #GlazersOut . google amp s thepewterplank 2019 05 27 tampa bay buccaneers attempted receive 2010 oil spill amp",False,1514901178244546567,299172520,1514901178244546567,,everyone,en,2022-04-15 09:39:21,chris_mctigue,https://pbs.twimg.com/profile_images/724343069378809856/0eoEHfyJ_normal.jpg,False,Chris McTigue,,False,2011-05-15T16:42:32.000Z,,,2,0,0,0,0,543,716,13902,2,1.5657000119623885e+18,"RT @phil9986: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc",False,
482,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed. #GlazersOut . google amp s thepewterplank 2019 05 27 tampa bay buccaneers attempted receive 2010 oil spill amp",False,1515420851834863629,299172520,1515420851834863629,,everyone,en,2022-04-16 20:04:20,chris_mctigue,https://pbs.twimg.com/profile_images/724343069378809856/0eoEHfyJ_normal.jpg,False,Chris McTigue,,False,2011-05-15T16:42:32.000Z,,,0,0,1,0,0,543,716,13902,2,1.5657000119623885e+18,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiUJtpd",False,
483,#GlazersOut. google amp s thepewterplank 2019 05 27 tampa bay buccaneers attempted receive 2010 oil spill amp,False,1515983220449361920,1449721374654799873,1515983220449361920,,everyone,qme,2022-04-18 09:19:00,phil9986,https://pbs.twimg.com/profile_images/1622934786661617664/YRZzMEkf_normal.jpg,False,UAGM Red white and black white 1980,https://t.co/yKNmyPPVye,False,2021-10-17T12:58:20.000Z,"Warrington, England","#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.",11,0,0,0,0,4934,3946,84154,0,1.6135113991705068e+18,"RT @chris_mctigue: @lauriewhitwell https://t.co/u35GBAX7kD
#GlazersOut",False,
484,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed. #GlazersOut . google amp s thepewterplank 2019 05 27 tampa bay buccaneers attempted receive 2010 oil spill amp",False,1516070067003588611,1449721374654799873,1516070067003588611,,everyone,en,2022-04-18 15:04:05,phil9986,https://pbs.twimg.com/profile_images/1622934786661617664/YRZzMEkf_normal.jpg,False,UAGM Red white and black white 1980,https://t.co/yKNmyPPVye,False,2021-10-17T12:58:20.000Z,"Warrington, England","#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.",1,0,2,0,0,4934,3946,84154,0,1.6135113991705068e+18,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMgmwK",False,
